Data-ID,Result-State,Result-Detail,payloadParam.etapa,flagErroBacen,marcacaoMesa,rendaLiquidaPicpay,rendaLiquidaPicpayBatch,listaRestritivosBacen#1.saldoVencido,listaRestritivosBacen#1.prejuizo,listaRestritivosBacen#1.creditoAVencerAdpos,listaRestritivosBacen#1.creditoFinanciadoCartoes,listaRestritivosBacen#1.creditoVencidoCartao,listaRestritivosBacen#1.creditoAVencerCartao,listaRestritivosBacen#1.limiteCartaoDisponivel,listaRestritivosBacen#1.limiteChequeDisponivel,listaRestritivosBacen#1.saldoBacenCheque,listaRestritivosBacen#1.renegociacaoBacen,listaRestritivosBacen#2.saldoVencido,listaRestritivosBacen#2.prejuizo,listaRestritivosBacen#2.creditoAVencerAdpos,listaRestritivosBacen#2.creditoFinanciadoCartoes,listaRestritivosBacen#2.creditoVencidoCartao,listaRestritivosBacen#2.creditoAVencerCartao,listaRestritivosBacen#2.limiteCartaoDisponivel,listaRestritivosBacen#2.limiteChequeDisponivel,listaRestritivosBacen#2.saldoBacenCheque,listaRestritivosBacen#2.renegociacaoBacen,listaRestritivosBacen#3.saldoVencido,listaRestritivosBacen#3.prejuizo,listaRestritivosBacen#3.creditoAVencerAdpos,listaRestritivosBacen#3.creditoFinanciadoCartoes,listaRestritivosBacen#3.creditoVencidoCartao,listaRestritivosBacen#3.creditoAVencerCartao,listaRestritivosBacen#3.limiteCartaoDisponivel,listaRestritivosBacen#3.limiteChequeDisponivel,listaRestritivosBacen#3.saldoBacenCheque,listaRestritivosBacen#3.renegociacaoBacen,result:regrasNegativas#1.nomeRegra,expected:regrasNegativas#1.nomeRegra,result:regrasNegativas#1.descRegra,expected:regrasNegativas#1.descRegra,result:regrasNegativas#2.nomeRegra,expected:regrasNegativas#2.nomeRegra,result:regrasNegativas#2.descRegra,expected:regrasNegativas#2.descRegra,result:regrasNegativas#3.nomeRegra,expected:regrasNegativas#3.nomeRegra,result:regrasNegativas#3.descRegra,expected:regrasNegativas#3.descRegra,result:regrasNegativas#4.nomeRegra,expected:regrasNegativas#4.nomeRegra,result:regrasNegativas#4.descRegra,expected:regrasNegativas#4.descRegra,result:regrasNegativas#5.nomeRegra,expected:regrasNegativas#5.nomeRegra,result:regrasNegativas#5.descRegra,expected:regrasNegativas#5.descRegra,result:regrasNegativas#6.nomeRegra,expected:regrasNegativas#6.nomeRegra,result:regrasNegativas#6.descRegra,expected:regrasNegativas#6.descRegra,result:regrasNegativas#7.nomeRegra,expected:regrasNegativas#7.nomeRegra,result:regrasNegativas#7.descRegra,expected:regrasNegativas#7.descRegra,result:regrasNegativas#8.nomeRegra,expected:regrasNegativas#8.nomeRegra,result:regrasNegativas#8.descRegra,expected:regrasNegativas#8.descRegra,result:regrasNegativas#9.nomeRegra,expected:regrasNegativas#9.nomeRegra,result:regrasNegativas#9.descRegra,expected:regrasNegativas#9.descRegra,result:regrasNegativas#10.nomeRegra,expected:regrasNegativas#10.nomeRegra,result:regrasNegativas#10.descRegra,expected:regrasNegativas#10.descRegra,result:statusDecisao,expected:statusDecisao,result:versionamentoPolitica,expected:versionamentoPolitica
5247,,,POLITICA CONCESSAO,false,MESA,2500,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,-99999,0,-99999,0,-99999,0,-99999,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0
5248,,,POLITICA CONCESSAO,false,MESA,2500,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,-99999,0,-99999,0,-99999,-99999,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0
5249,,,POLITICA CONCESSAO,false,MESA,2500,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,-99999,0,-99999,0,-99999,-99999,-99999,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0
5250,,,POLITICA CONCESSAO,false,MESA,2500,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,-99999,0,-99999,-99999,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0
5251,,,POLITICA CONCESSAO,false,MESA,2500,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,-99999,0,-99999,-99999,0,0,-99999,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0
5252,,,POLITICA CONCESSAO,false,MESA,2500,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,-99999,0,-99999,-99999,0,-99999,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0
5253,,,POLITICA CONCESSAO,false,MESA,2500,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,-99999,0,-99999,-99999,0,-99999,-99999,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0
5254,,,POLITICA CONCESSAO,false,MESA,2500,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,-99999,0,-99999,-99999,-99999,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0
5255,,,POLITICA CONCESSAO,false,MESA,2500,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,-99999,0,-99999,-99999,-99999,0,-99999,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0
5256,,,POLITICA CONCESSAO,false,MESA,2500,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,-99999,0,-99999,-99999,-99999,-99999,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0
5257,,,POLITICA CONCESSAO,false,MESA,2500,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,-99999,0,-99999,-99999,-99999,-99999,-99999,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0
5258,,,POLITICA CONCESSAO,false,MESA,2500,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,-99999,-99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0
5259,,,POLITICA CONCESSAO,false,MESA,2500,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,-99999,-99999,0,0,0,0,-99999,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0
5260,,,POLITICA CONCESSAO,false,MESA,2500,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,-99999,-99999,0,0,0,-99999,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0
5261,,,POLITICA CONCESSAO,false,MESA,2500,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,-99999,-99999,0,0,0,-99999,-99999,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0
5262,,,POLITICA CONCESSAO,false,MESA,2500,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,-99999,-99999,0,0,-99999,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0
5263,,,POLITICA CONCESSAO,false,MESA,2500,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,-99999,-99999,0,0,-99999,0,-99999,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0
5264,,,POLITICA CONCESSAO,false,MESA,2500,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,-99999,-99999,0,0,-99999,-99999,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0
5265,,,POLITICA CONCESSAO,false,MESA,2500,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,-99999,-99999,0,0,-99999,-99999,-99999,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0
5266,,,POLITICA CONCESSAO,false,MESA,2500,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,-99999,-99999,0,-99999,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0
5267,,,POLITICA CONCESSAO,false,MESA,2500,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,-99999,-99999,0,-99999,0,0,-99999,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0
5268,,,POLITICA CONCESSAO,false,MESA,2500,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,-99999,-99999,0,-99999,0,-99999,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0
5269,,,POLITICA CONCESSAO,false,MESA,2500,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,-99999,-99999,0,-99999,0,-99999,-99999,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0
5270,,,POLITICA CONCESSAO,false,MESA,2500,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,-99999,-99999,0,-99999,-99999,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0
5271,,,POLITICA CONCESSAO,false,MESA,2500,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,-99999,-99999,0,-99999,-99999,0,-99999,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0
5272,,,POLITICA CONCESSAO,false,MESA,2500,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,-99999,-99999,0,-99999,-99999,-99999,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0
5273,,,POLITICA CONCESSAO,false,MESA,2500,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,-99999,-99999,0,-99999,-99999,-99999,-99999,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0
5274,,,POLITICA CONCESSAO,false,MESA,2500,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,-99999,-99999,-99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0
5275,,,POLITICA CONCESSAO,false,MESA,2500,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,-99999,-99999,-99999,0,0,0,-99999,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0
5276,,,POLITICA CONCESSAO,false,MESA,2500,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,-99999,-99999,-99999,0,0,-99999,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0
5277,,,POLITICA CONCESSAO,false,MESA,2500,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,-99999,-99999,-99999,0,0,-99999,-99999,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0
5278,,,POLITICA CONCESSAO,false,MESA,2500,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,-99999,-99999,-99999,0,-99999,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0
5279,,,POLITICA CONCESSAO,false,MESA,2500,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,-99999,-99999,-99999,0,-99999,0,-99999,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0
5280,,,POLITICA CONCESSAO,false,MESA,2500,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,-99999,-99999,-99999,0,-99999,-99999,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0
5281,,,POLITICA CONCESSAO,false,MESA,2500,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,-99999,-99999,-99999,0,-99999,-99999,-99999,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0
5282,,,POLITICA CONCESSAO,false,MESA,2500,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,-99999,-99999,-99999,-99999,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0
5283,,,POLITICA CONCESSAO,false,MESA,2500,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,-99999,-99999,-99999,-99999,0,0,-99999,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0
5284,,,POLITICA CONCESSAO,false,MESA,2500,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,-99999,-99999,-99999,-99999,0,-99999,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0
5285,,,POLITICA CONCESSAO,false,MESA,2500,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,-99999,-99999,-99999,-99999,0,-99999,-99999,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0
5286,,,POLITICA CONCESSAO,false,MESA,2500,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,-99999,-99999,-99999,-99999,-99999,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0
5287,,,POLITICA CONCESSAO,false,MESA,2500,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,-99999,-99999,-99999,-99999,-99999,0,-99999,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0
5288,,,POLITICA CONCESSAO,false,MESA,2500,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,-99999,-99999,-99999,-99999,-99999,-99999,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0
5289,,,POLITICA CONCESSAO,false,MESA,2500,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0
5290,,,POLITICA CONCESSAO,false,MESA,2500,2500,0,0,0,0,0,0,0,0,0,0,0,0,-99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0
5291,,,POLITICA CONCESSAO,false,MESA,2500,2500,0,0,0,0,0,0,0,0,0,0,0,0,-99999,0,0,0,0,0,0,-99999,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0
5292,,,POLITICA CONCESSAO,false,MESA,2500,2500,0,0,0,0,0,0,0,0,0,0,0,0,-99999,0,0,0,0,0,-99999,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0
5293,,,POLITICA CONCESSAO,false,MESA,2500,2500,0,0,0,0,0,0,0,0,0,0,0,0,-99999,0,0,0,0,0,-99999,-99999,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0
5294,,,POLITICA CONCESSAO,false,MESA,2500,2500,0,0,0,0,0,0,0,0,0,0,0,0,-99999,0,0,0,0,-99999,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0
5295,,,POLITICA CONCESSAO,false,MESA,2500,2500,0,0,0,0,0,0,0,0,0,0,0,0,-99999,0,0,0,0,-99999,0,-99999,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0
5296,,,POLITICA CONCESSAO,false,MESA,2500,2500,0,0,0,0,0,0,0,0,0,0,0,0,-99999,0,0,0,0,-99999,-99999,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0
5297,,,POLITICA CONCESSAO,false,MESA,2500,2500,0,0,0,0,0,0,0,0,0,0,0,0,-99999,0,0,0,0,-99999,-99999,-99999,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0
5298,,,POLITICA CONCESSAO,false,MESA,2500,2500,0,0,0,0,0,0,0,0,0,0,0,0,-99999,0,0,0,-99999,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0
5299,,,POLITICA CONCESSAO,false,MESA,2500,2500,0,0,0,0,0,0,0,0,0,0,0,0,-99999,0,0,0,-99999,0,0,-99999,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0
5300,,,POLITICA CONCESSAO,false,MESA,2500,2500,0,0,0,0,0,0,0,0,0,0,0,0,-99999,0,0,0,-99999,0,-99999,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0
5301,,,POLITICA CONCESSAO,false,MESA,2500,2500,0,0,0,0,0,0,0,0,0,0,0,0,-99999,0,0,0,-99999,0,-99999,-99999,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0
5302,,,POLITICA CONCESSAO,false,MESA,2500,2500,0,0,0,0,0,0,0,0,0,0,0,0,-99999,0,0,0,-99999,-99999,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0
5303,,,POLITICA CONCESSAO,false,MESA,2500,2500,0,0,0,0,0,0,0,0,0,0,0,0,-99999,0,0,0,-99999,-99999,0,-99999,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0
5304,,,POLITICA CONCESSAO,false,MESA,2500,2500,0,0,0,0,0,0,0,0,0,0,0,0,-99999,0,0,0,-99999,-99999,-99999,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0
5305,,,POLITICA CONCESSAO,false,MESA,2500,2500,0,0,0,0,0,0,0,0,0,0,0,0,-99999,0,0,0,-99999,-99999,-99999,-99999,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0
5306,,,POLITICA CONCESSAO,false,MESA,2500,2500,0,0,0,0,0,0,0,0,0,0,0,0,-99999,0,0,-99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0
5307,,,POLITICA CONCESSAO,false,MESA,2500,2500,0,0,0,0,0,0,0,0,0,0,0,0,-99999,0,0,-99999,0,0,0,-99999,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0
5308,,,POLITICA CONCESSAO,false,MESA,2500,2500,0,0,0,0,0,0,0,0,0,0,0,0,-99999,0,0,-99999,0,0,-99999,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0
5309,,,POLITICA CONCESSAO,false,MESA,2500,2500,0,0,0,0,0,0,0,0,0,0,0,0,-99999,0,0,-99999,0,0,-99999,-99999,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0
5310,,,POLITICA CONCESSAO,false,MESA,2500,2500,0,0,0,0,0,0,0,0,0,0,0,0,-99999,0,0,-99999,0,-99999,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0
5311,,,POLITICA CONCESSAO,false,MESA,2500,2500,0,0,0,0,0,0,0,0,0,0,0,0,-99999,0,0,-99999,0,-99999,0,-99999,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0
5312,,,POLITICA CONCESSAO,false,MESA,2500,2500,0,0,0,0,0,0,0,0,0,0,0,0,-99999,0,0,-99999,0,-99999,-99999,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0
5313,,,POLITICA CONCESSAO,false,MESA,2500,2500,0,0,0,0,0,0,0,0,0,0,0,0,-99999,0,0,-99999,0,-99999,-99999,-99999,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0
5314,,,POLITICA CONCESSAO,false,MESA,2500,2500,0,0,0,0,0,0,0,0,0,0,0,0,-99999,0,0,-99999,-99999,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0
5315,,,POLITICA CONCESSAO,false,MESA,2500,2500,0,0,0,0,0,0,0,0,0,0,0,0,-99999,0,0,-99999,-99999,0,0,-99999,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0
5316,,,POLITICA CONCESSAO,false,MESA,2500,2500,0,0,0,0,0,0,0,0,0,0,0,0,-99999,0,0,-99999,-99999,0,-99999,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0
5317,,,POLITICA CONCESSAO,false,MESA,2500,2500,0,0,0,0,0,0,0,0,0,0,0,0,-99999,0,0,-99999,-99999,0,-99999,-99999,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0
5318,,,POLITICA CONCESSAO,false,MESA,2500,2500,0,0,0,0,0,0,0,0,0,0,0,0,-99999,0,0,-99999,-99999,-99999,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0
5319,,,POLITICA CONCESSAO,false,MESA,2500,2500,0,0,0,0,0,0,0,0,0,0,0,0,-99999,0,0,-99999,-99999,-99999,0,-99999,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0
5320,,,POLITICA CONCESSAO,false,MESA,2500,2500,0,0,0,0,0,0,0,0,0,0,0,0,-99999,0,0,-99999,-99999,-99999,-99999,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0
5321,,,POLITICA CONCESSAO,false,MESA,2500,2500,0,0,0,0,0,0,0,0,0,0,0,0,-99999,0,0,-99999,-99999,-99999,-99999,-99999,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0
5322,,,POLITICA CONCESSAO,false,MESA,2500,2500,0,0,0,0,0,0,0,0,0,0,0,0,-99999,0,-99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0
5323,,,POLITICA CONCESSAO,false,MESA,2500,2500,0,0,0,0,0,0,0,0,0,0,0,0,-99999,0,-99999,0,0,0,0,-99999,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0
5324,,,POLITICA CONCESSAO,false,MESA,2500,2500,0,0,0,0,0,0,0,0,0,0,0,0,-99999,0,-99999,0,0,0,-99999,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0
5325,,,POLITICA CONCESSAO,false,MESA,2500,2500,0,0,0,0,0,0,0,0,0,0,0,0,-99999,0,-99999,0,0,0,-99999,-99999,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0
5326,,,POLITICA CONCESSAO,false,MESA,2500,2500,0,0,0,0,0,0,0,0,0,0,0,0,-99999,0,-99999,0,0,-99999,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0
5327,,,POLITICA CONCESSAO,false,MESA,2500,2500,0,0,0,0,0,0,0,0,0,0,0,0,-99999,0,-99999,0,0,-99999,0,-99999,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0
5328,,,POLITICA CONCESSAO,false,MESA,2500,2500,0,0,0,0,0,0,0,0,0,0,0,0,-99999,0,-99999,0,0,-99999,-99999,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0
5329,,,POLITICA CONCESSAO,false,MESA,2500,2500,0,0,0,0,0,0,0,0,0,0,0,0,-99999,0,-99999,0,0,-99999,-99999,-99999,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0
5330,,,POLITICA CONCESSAO,false,MESA,2500,2500,0,0,0,0,0,0,0,0,0,0,0,0,-99999,0,-99999,0,-99999,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APROVADO,,0
